cell_name	feature	corr_value
Cortext	AT1G21310	0.16468409049197036
Cortext	AT5G42590	0.13351381323781444
Cortext	AT1G12090	0.13162516827041967
Cortext	AT1G13930	0.1224940957411408
Cortext	AT1G29025	0.12050451656475444
Cortext	AT5G13930	0.11725061561342907
Cortext	AT4G23400	0.114832853823917
Cortext	AT4G22460	0.11164202372432347
Cortext	AT4G30170	0.1110686420060161
Cortext	AT5G42250	0.1101255330896116
Cortext	AT5G47990	0.11007191466312163
Cortext	AT1G03870	0.10984483501568898
Cortext	AT5G48010	0.1082361870600235
Cortext	AT5G49360	0.10802835562489244
Cortext	AT2G43150	0.10786463942444303
Cortext	AT2G45180	0.10779687008937597
Cortext	AT5G57785	0.107472105359582
Cortext	AT5G10770	0.1027153196628145
Cortext	AT2G06850	0.10188122789487616
Cortext	AT3G44310	0.10138580768020868
Cortext	AT5G60660	0.0984506357991247
Cortext	AT1G75780	0.09819993090858864
Cortext	AT4G39350	0.09262197986355662
Cortext	AT5G65390	0.0922410740374786
Cortext	AT3G23530	0.09137082957247128
Cortext	AT3G23510	0.08839539956120218
Cortext	AT3G51240	0.08787863336590479
Cortext	AT3G61430	0.08577003624975794
Cortext	AT5G24165	0.08564143521487072
Cortext	AT2G39010	0.08557042315200153
Cortext	AT3G01190	0.08499911336837918
Cortext	AT5G40450	0.08485667977736695
Cortext	AT1G58360	0.08459364974402926
Cortext	AT4G20260	0.08332113243175011
Cortext	AT5G15180	0.08309075638472056
Cortext	AT5G08640	0.08297860394768526
Cortext	AT4G12520	0.08268524270243477
Cortext	AT1G79040	0.08263248808248201
Cortext	AT4G12510	0.08252503287421846
Cortext	AT5G01210	0.08240534571614005
Cortext	AT4G21850	0.0819073469084981
Cortext	AT5G38550	0.08094083415246409
Cortext	AT1G17745	0.08067558685273905
Cortext	AT3G26520	0.08063772065932348
Cortext	AT3G24420	0.08033749100127421
Cortext	AT4G20362	0.0800822238739213
Cortext	AT1G47480	0.07852211285500138
Cortext	AT1G19450	0.07819782413778527
Cortext	AT5G56870	0.07785589735850465
Cortext	AT1G44100	0.07763387242080576
Cortext	AT4G35100	0.07738175670703262
Cortext	AT4G25830	0.07728756876786777
Cortext	AT1G20190	0.07692641075924833
Cortext	AT5G46890	0.07690377302012058
Cortext	AT5G19240	0.07616860264160191
Cortext	AT4G00165	0.07543549506094219
Cortext	AT1G12845	0.07529243212029584
Cortext	AT5G46900	0.0752109996268743
Cortext	AT1G62660	0.07520789524273144
Cortext	AT2G45960	0.07480213651984181
Cortext	AT2G15370	0.07480177029384563
Cortext	AT3G23810	0.07475769077486767
Cortext	AT5G10430	0.0742963925558956
Cortext	AT5G09978	0.07426822199987355
Cortext	AT4G00430	0.0741808919953047
Cortext	AT5G64100	0.07398066081469007
Cortext	AT2G25160	0.07387016532336095
Cortext	AT2G29750	0.07371763804715561
Cortext	AT1G20010	0.07370730352457137
Cortext	AT2G22470	0.07335175358026938
Cortext	AT1G11670	0.07299505954444496
Cortext	AT4G12880	0.07261515477051704
Cortext	AT1G77330	0.07224321175917366
Cortext	AT3G47960	0.07207743551716163
Cortext	AT4G02290	0.07173449416805673
Cortext	AT1G13420	0.07166529563333744
Cortext	AT5G40730	0.07149696706586396
Cortext	AT3G27170	0.07117359453142587
Cortext	AT1G76090	0.07077778839356133
Cortext	AT3G16240	0.07055612765129808
Cortext	AT5G25460	0.0704033561260348
Cortext	AT2G14890	0.07037097935623292
Cortext	AT2G37170	0.07033085730549292
Cortext	AT5G60390	0.06993030681929831
Cortext	AT3G21510	0.06960438364322813
Cortext	AT4G12730	0.06949445154883217
Cortext	AT5G04120	0.0694385330170512
Cortext	AT1G31330	0.06930132508313362
Cortext	AT4G15290	0.06929617638218043
Cortext	AT1G01620	0.06921681841399002
Cortext	AT1G62770	0.06916940164161288
Cortext	AT3G57020	0.0690509786821135
Cortext	AT5G40890	0.06893323158713194
Cortext	AT2G22170	0.06872185383947528
Cortext	AT5G11420	0.06826635556030353
Cortext	AT1G12240	0.06811323268880164
Cortext	AT1G32170	0.06797544521721201
Cortext	AT3G18830	0.06755169414825705
Cortext	AT2G25810	0.06748979238932852
Cortext	AT3G56020	0.06715045392649742
Cortext	AT2G34070	0.06707073986616248
Cortext	AT5G23220	0.06699884618439839
Cortext	AT2G41660	0.06691971001077382
Cortext	AT5G26660	0.06662418485502399
Cortext	AT4G16563	0.06651478364840055
Cortext	AT5G49720	0.06651438670729212
Cortext	AT4G35060	0.06642270154658969
Cortext	AT5G42600	0.06600658787569165
Cortext	AT1G30690	0.06552047740798295
Cortext	AT5G07322	0.06550967120352015
Cortext	AT5G47450	0.06519689409399397
Cortext	AT3G53420	0.06481216614774228
Cortext	AT3G25290	0.0642554551055661
Cortext	AT2G06520	0.06402104230220737
Cortext	AT1G56070	0.06394199722448814
Cortext	AT5G13630	0.06366498904979835
Cortext	AT2G26690	0.06319349524447977
Cortext	AT1G09750	0.06317622606463337
Cortext	AT3G12965	0.06311298536343975
Cortext	AT3G12610	0.06295748989140476
Cortext	AT4G25260	0.06263852063242295
Cortext	AT4G18760	0.0624830041627619
Cortext	AT4G17340	0.062379090088039935
Cortext	AT5G56540	0.06228489460569917
Cortext	AT2G23910	0.062243097819527436
Cortext	AT3G52590	0.06209640459237966
Cortext	AT3G16420	0.0620480215189649
Cortext	AT1G78570	0.061917458130637086
Cortext	AT1G55360	0.06140991956467051
Cortext	AT5G02270	0.061348627992418886
Cortext	AT3G07010	0.060886635060008715
Cortext	AT4G24220	0.06069535926756316
Cortext	AT1G02780	0.06067338777437704
Cortext	AT2G35880	0.060667859619252876
Cortext	AT4G30190	0.0604822058010177
Cortext	AT3G44010	0.06042252097759596
Cortext	AT4G32460	0.0603311393009318
Cortext	AT3G05150	0.06017207371068985
Cortext	AT2G45220	0.06005312944510203
Cortext	AT2G40205	0.059920248451333
Cortext	AT1G37130	0.059743397773357326
Cortext	AT1G76160	0.05969576477568238
Cortext	AT4G39200	0.05964715774127824
Cortext	AT3G06700	0.05961672788416665
Cortext	AT3G60245	0.05946192293270286
Cortext	AT5G19230	0.05943898834569015
Cortext	AT3G23090	0.059080353593341475
Cortext	AT1G62790	0.05899674002658072
Cortext	AT4G30280	0.05894727046775897
Cortext	AT4G12550	0.0588996949704019
Cortext	AT3G48340	0.05889901792287563
Cortext	AT5G26260	0.058790314945039925
Cortext	AT1G28290	0.05878333314918679
Cortext	AT2G34420	0.05872655961680859
Cortext	AT1G53830	0.05871738437366986
Cortext	AT2G34500	0.05869225325416056
Cortext	AT3G52470	0.05867482805127215
Cortext	AT1G47128	0.05860275494125462
Cortext	AT1G15625	0.05854147872164694
Cortext	AT1G07920	0.058439544196546324
Cortext	AT1G19900	0.05838486407494775
Cortext	AT4G27090	0.058289388596856034
Cortext	AT1G44608	0.058125442820914135
Cortext	AT1G53730	0.05790228070368194
Cortext	AT1G22550	0.0578791243129092
Cortext	AT2G15970	0.05775225178105627
Cortext	AT5G54380	0.057712083558342474
Cortext	AT2G01420	0.05767495144611225
Cortext	AT4G31985	0.057654142750981185
Cortext	AT1G79075	0.05738613091018235
Cortext	AT5G15650	0.05736794784335359
Cortext	AT2G01530	0.057355337018041776
Cortext	AT2G01850	0.05730191602314224
Cortext	AT1G70600	0.057110760767788274
Cortext	AT3G45650	0.05708005802859858
Cortext	AT5G09440	0.057007846472085275
Cortext	AT5G42020	0.05693277656025224
Cortext	AT1G52300	0.05680294701538317
Cortext	AT5G02960	0.05673710390602715
Cortext	AT2G34810	0.056549100704535366
Cortext	AT1G70890	0.056445676553597425
Cortext	AT5G20290	0.05642269477019424
Cortext	AT3G21560	0.05619387294118493
Cortext	AT4G04830	0.056145788349722975
Cortext	AT3G04400	0.05610291215946316
Cortext	AT1G44575	0.056020016998249114
Cortext	AT5G19250	0.055950045319070406
Cortext	AT1G56045	0.05586382366463419
Cortext	AT5G44020	0.055846388691610974
Cortext	AT3G14840	0.05580714899668419
Cortext	AT2G36830	0.05571403257810552
Cortext	AT2G03370	0.055690141942496274
Cortext	AT1G05850	0.055570683615643816
Cortext	AT4G12545	0.055564125959455375
Cortext	AT5G53250	0.05550660023408647
Cortext	AT5G42580	0.05549356553693648
Cortext	AT3G59540	0.055490331844081725
Cortext	AT3G22540	0.055438008895788975
Cortext	AT3G16400	0.05539566167284385
Cortext	AT3G20100	0.05536717534839659
Cortext	AT3G19450	0.05536673268793347
Cortext	AT2G25210	0.05535688527387137
Cortext	AT4G33865	0.05526035628558725
Cortext	AT1G76490	0.05525801435368383
Cortext	AT3G06770	0.055234785853225055
Cortext	AT2G43610	0.0552223942026509
Cortext	AT1G67430	0.055222020324881736
Cortext	AT4G30530	0.05516900166974242
Cortext	AT5G18380	0.05497864998153865
Cortext	AT1G22740	0.05495517206346006
Cortext	AT5G15200	0.0549532767726873
Cortext	AT5G66570	0.05491407125139885
Cortext	AT5G47980	0.054778649225818064
Cortext	AT2G38170	0.054718484221863394
Cortext	AT3G09940	0.05469518842325411
Cortext	AT1G07770	0.054622152643693335
Cortext	AT5G50460	0.054604039419071264
Cortext	AT4G33790	0.054574997030661695
Cortext	AT3G23390	0.05456232715780781
Cortext	AT2G43460	0.05447844060317966
Cortext	AT1G75680	0.054376630395998916
Cortext	AT5G47700	0.05433818062419184
Cortext	AT1G23290	0.05432553994226877
Cortext	AT3G62250	0.05432552464019458
Cortext	AT4G26220	0.054269460740408566
Cortext	AT4G31700	0.05424223297633022
Cortext	AT5G21280	0.05418148904663282
Cortext	AT5G66920	0.054104505513255435
Cortext	AT3G18170	0.054045653992735546
Cortext	AT3G49910	0.05402182615207479
Cortext	AT5G02450	0.054019822903391766
